,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,boolean_data_education
979,56,blue-collar,divorced,primary,no,3021,no,no,unknown,9,jun,419,2,-1,0,unknown,no,True
980,43,management,divorced,tertiary,no,388,yes,no,unknown,8,may,2087,2,-1,0,unknown,yes,False
981,28,blue-collar,single,secondary,no,3412,yes,no,cellular,15,may,22,4,-1,0,unknown,no,False
982,54,blue-collar,married,secondary,no,1291,yes,no,unknown,5,may,266,1,-1,0,unknown,no,False
983,37,technician,divorced,secondary,no,79,no,no,cellular,21,jul,191,1,-1,0,unknown,no,False
984,59,self-employed,married,tertiary,no,2013,no,no,cellular,19,feb,222,4,94,2,success,yes,False
985,58,blue-collar,divorced,secondary,no,543,no,yes,telephone,17,jul,264,3,-1,0,unknown,no,False
986,56,management,divorced,tertiary,no,1016,yes,no,unknown,9,jun,184,5,-1,0,unknown,no,False
987,32,blue-collar,single,secondary,no,604,no,yes,cellular,28,may,95,3,-1,0,unknown,no,False
988,42,management,single,tertiary,no,525,no,no,cellular,13,aug,127,2,-1,0,unknown,no,False
989,52,retired,divorced,primary,no,353,no,no,cellular,31,jul,395,4,-1,0,unknown,no,True
990,46,management,married,tertiary,no,964,yes,no,cellular,8,apr,174,1,-1,0,unknown,no,False
991,37,admin.,married,tertiary,no,3913,yes,no,cellular,27,apr,124,1,-1,0,unknown,yes,False
992,39,blue-collar,married,primary,no,879,yes,no,unknown,26,may,102,2,-1,0,unknown,no,True
993,31,admin.,married,secondary,no,314,yes,no,cellular,17,apr,279,1,-1,0,unknown,no,False
994,59,housemaid,married,primary,no,0,no,no,cellular,27,aug,76,11,-1,0,unknown,no,True
995,38,blue-collar,married,secondary,no,1370,yes,no,cellular,11,may,472,2,-1,0,unknown,no,False
996,58,management,married,secondary,no,37,no,no,cellular,18,aug,84,11,-1,0,unknown,no,False
997,34,management,single,tertiary,no,673,yes,yes,cellular,20,nov,271,1,184,1,failure,no,False
998,40,services,married,secondary,no,-342,yes,no,unknown,26,may,754,1,-1,0,unknown,no,False
999,20,student,single,secondary,no,291,no,no,telephone,11,may,172,5,371,5,failure,no,False
1000,34,technician,married,secondary,no,209,yes,yes,cellular,8,apr,375,2,-1,0,unknown,no,False
1001,31,technician,single,tertiary,no,438,yes,no,cellular,12,aug,130,2,-1,0,unknown,no,False
1002,39,admin.,single,secondary,no,1242,yes,no,unknown,12,may,303,3,-1,0,unknown,no,False
1003,34,entrepreneur,married,tertiary,no,355,yes,no,unknown,16,may,261,1,-1,0,unknown,no,False
1004,24,blue-collar,married,secondary,no,204,yes,yes,cellular,17,apr,229,3,-1,0,unknown,no,False
1005,41,management,married,tertiary,no,10758,yes,no,cellular,1,jun,288,1,-1,0,unknown,no,False
1006,40,management,married,tertiary,no,5,yes,no,cellular,18,nov,219,3,-1,0,unknown,no,False
1007,45,technician,single,secondary,no,410,yes,no,unknown,30,may,891,4,-1,0,unknown,yes,False
1008,36,management,married,tertiary,no,605,yes,no,unknown,26,may,204,1,-1,0,unknown,no,False
1009,53,management,married,tertiary,no,4,no,no,unknown,20,jun,19,6,-1,0,unknown,no,False
1010,23,student,single,secondary,no,8494,no,no,cellular,25,aug,158,2,-1,0,unknown,no,False
1011,42,entrepreneur,married,primary,no,198,yes,no,unknown,8,may,314,1,-1,0,unknown,no,True
1012,48,blue-collar,married,secondary,no,841,yes,no,unknown,19,may,215,1,-1,0,unknown,no,False
1013,34,management,married,tertiary,no,8,no,no,cellular,25,aug,169,4,-1,0,unknown,no,False
1014,36,admin.,married,secondary,no,470,yes,no,cellular,31,jul,101,4,-1,0,unknown,no,False
1015,43,retired,married,secondary,no,520,yes,no,unknown,20,may,15,13,-1,0,unknown,no,False
1016,36,blue-collar,married,secondary,no,439,yes,no,unknown,21,may,260,5,-1,0,unknown,no,False
1017,49,blue-collar,married,secondary,no,-454,yes,no,cellular,14,may,558,1,-1,0,unknown,yes,False
1018,55,retired,married,secondary,no,466,no,no,unknown,17,jun,287,4,-1,0,unknown,no,False
1019,53,retired,married,secondary,no,665,yes,no,cellular,22,apr,371,2,-1,0,unknown,yes,False
1020,42,technician,married,secondary,no,994,yes,no,cellular,11,aug,149,1,78,5,failure,yes,False
1021,45,admin.,married,secondary,no,5346,yes,yes,unknown,21,oct,187,1,-1,0,unknown,yes,False
1022,31,blue-collar,married,secondary,no,1243,yes,no,unknown,21,may,32,1,-1,0,unknown,no,False
1023,32,admin.,married,tertiary,no,0,yes,no,unknown,5,may,138,1,-1,0,unknown,no,False
1024,36,blue-collar,married,secondary,no,2357,yes,no,unknown,17,jun,228,2,-1,0,unknown,no,False
1025,56,retired,married,secondary,no,1044,no,no,telephone,3,jul,353,2,-1,0,unknown,yes,False
1026,46,admin.,married,secondary,no,1069,yes,no,unknown,8,may,45,2,-1,0,unknown,no,False
1027,41,housemaid,single,secondary,no,231,no,no,cellular,9,jul,76,2,-1,0,unknown,no,False
1028,31,admin.,married,secondary,no,0,yes,yes,unknown,6,may,144,2,-1,0,unknown,no,False
1029,32,technician,married,secondary,no,266,yes,no,cellular,19,aug,168,2,-1,0,unknown,no,False
1030,38,management,married,tertiary,no,-70,yes,no,cellular,30,jan,140,1,2,3,other,no,False
1031,49,retired,single,primary,no,25824,no,no,unknown,17,jun,94,1,-1,0,unknown,no,True
1032,46,management,single,primary,no,538,no,no,unknown,17,jun,118,3,-1,0,unknown,no,True
1033,29,technician,single,secondary,no,534,yes,no,cellular,18,may,382,1,-1,0,unknown,no,False
1034,36,admin.,married,unknown,no,2323,no,no,cellular,19,nov,111,1,-1,0,unknown,no,False
1035,38,admin.,married,secondary,no,1852,yes,no,cellular,15,may,298,2,-1,0,unknown,no,False
1036,53,technician,married,secondary,no,2647,yes,no,unknown,30,may,121,1,-1,0,unknown,no,False
1037,43,management,married,tertiary,no,2767,yes,no,unknown,15,may,317,7,-1,0,unknown,no,False
1038,41,management,married,tertiary,no,176,yes,yes,unknown,5,may,42,1,-1,0,unknown,no,False
1039,42,management,single,secondary,no,9720,no,no,cellular,5,aug,81,2,-1,0,unknown,no,False
1040,55,blue-collar,divorced,secondary,no,1613,yes,no,cellular,3,apr,296,1,270,3,failure,yes,False
1041,39,admin.,divorced,secondary,no,2903,yes,yes,telephone,25,jul,259,2,-1,0,unknown,no,False
1042,30,admin.,single,secondary,no,81,yes,no,cellular,6,aug,121,6,112,3,other,no,False
1043,41,blue-collar,married,secondary,no,780,yes,no,cellular,15,may,432,3,-1,0,unknown,no,False
1044,44,unemployed,married,tertiary,no,178,no,no,cellular,8,aug,126,2,-1,0,unknown,no,False
1045,58,management,married,tertiary,no,299,no,no,cellular,16,jul,120,4,-1,0,unknown,no,False
1046,35,retired,married,primary,no,285,yes,no,cellular,29,jan,136,1,-1,0,unknown,no,True
1047,27,blue-collar,married,secondary,no,872,yes,no,cellular,17,apr,1130,3,-1,0,unknown,no,False
1048,34,services,married,secondary,no,1337,no,no,cellular,17,dec,330,2,127,3,success,yes,False
1049,25,services,married,secondary,no,72,yes,no,cellular,23,jul,305,2,-1,0,unknown,no,False
1050,36,blue-collar,married,secondary,no,0,no,no,unknown,20,jun,332,3,-1,0,unknown,no,False
1051,38,blue-collar,married,secondary,no,-388,yes,no,unknown,9,may,412,1,-1,0,unknown,no,False
1052,30,admin.,married,secondary,no,11,yes,no,cellular,11,may,157,1,-1,0,unknown,no,False
1053,47,blue-collar,divorced,secondary,yes,-535,yes,no,cellular,30,jul,71,2,-1,0,unknown,no,False
1054,41,services,divorced,secondary,no,787,yes,no,cellular,8,may,297,2,-1,0,unknown,no,False
1055,36,management,single,tertiary,no,3343,no,no,cellular,18,nov,307,1,-1,0,unknown,no,False
1056,63,entrepreneur,married,secondary,no,3904,no,no,telephone,4,aug,250,2,187,2,success,yes,False
1057,23,management,single,tertiary,no,736,yes,no,cellular,30,apr,119,1,-1,0,unknown,no,False
1058,32,management,married,tertiary,no,1390,no,no,cellular,7,aug,116,2,-1,0,unknown,no,False
1059,57,retired,married,primary,no,808,no,no,telephone,7,jul,274,1,-1,0,unknown,no,True
1060,48,management,married,tertiary,no,1147,no,no,cellular,5,aug,389,1,64,2,success,yes,False
1061,49,services,married,secondary,no,1122,no,no,cellular,4,aug,143,1,-1,0,unknown,no,False
1062,50,technician,married,secondary,no,-568,yes,yes,unknown,28,may,860,2,-1,0,unknown,no,False
1063,33,blue-collar,married,primary,no,1165,yes,no,unknown,21,may,420,2,-1,0,unknown,no,True
1064,53,services,divorced,secondary,no,-905,yes,no,unknown,28,may,213,1,-1,0,unknown,no,False
1065,30,unemployed,married,tertiary,no,0,yes,no,cellular,18,nov,756,1,-1,0,unknown,no,False
1066,38,technician,married,secondary,no,740,no,no,cellular,7,aug,259,3,-1,0,unknown,no,False
1067,44,management,married,secondary,no,8262,yes,no,cellular,23,jul,201,16,-1,0,unknown,no,False
1068,39,admin.,single,secondary,no,14,yes,yes,unknown,13,may,19,9,-1,0,unknown,no,False
1069,45,technician,single,unknown,no,7108,yes,yes,cellular,18,nov,53,1,172,3,failure,no,False
1070,36,blue-collar,married,secondary,no,1049,yes,no,cellular,14,may,224,4,-1,0,unknown,yes,False
1071,38,blue-collar,married,secondary,no,0,yes,no,cellular,13,may,57,5,349,1,other,no,False
1072,36,housemaid,married,secondary,no,419,yes,no,unknown,30,may,251,1,-1,0,unknown,no,False
1073,30,management,single,tertiary,no,726,yes,no,cellular,16,apr,39,1,342,3,failure,no,False
1074,28,technician,divorced,tertiary,no,594,yes,yes,unknown,18,jun,54,3,-1,0,unknown,no,False
1075,26,unemployed,married,tertiary,no,454,yes,yes,unknown,23,may,28,18,-1,0,unknown,no,False
1076,54,unknown,married,secondary,no,2206,no,no,cellular,12,nov,104,1,99,2,other,yes,False
1077,38,admin.,married,tertiary,no,1988,no,no,cellular,27,mar,164,2,130,2,failure,yes,False
1078,32,technician,single,tertiary,no,0,no,no,cellular,7,aug,268,2,-1,0,unknown,no,False
1079,50,admin.,divorced,secondary,no,202,no,yes,cellular,17,nov,148,1,-1,0,unknown,no,False
1080,43,blue-collar,married,secondary,no,667,yes,no,unknown,7,may,228,3,-1,0,unknown,no,False
1081,48,admin.,married,secondary,no,112,no,no,cellular,18,aug,139,5,-1,0,unknown,no,False
1082,57,housemaid,married,primary,no,50,no,no,cellular,18,aug,89,3,-1,0,unknown,no,True
1083,64,housemaid,married,primary,no,768,no,no,cellular,15,jul,250,2,182,1,success,no,True
1084,26,services,divorced,secondary,no,74,yes,no,unknown,23,may,106,6,-1,0,unknown,no,False
1085,33,blue-collar,married,secondary,no,661,yes,no,cellular,18,jul,968,1,-1,0,unknown,yes,False
1086,50,self-employed,married,secondary,no,3025,no,yes,cellular,6,aug,168,3,-1,0,unknown,no,False
1087,47,self-employed,married,tertiary,no,751,no,no,cellular,24,jul,408,14,-1,0,unknown,no,False
1088,39,management,single,tertiary,no,416,no,no,cellular,23,oct,56,4,-1,0,unknown,no,False
1089,52,services,married,primary,no,14,no,yes,cellular,28,jul,55,5,-1,0,unknown,no,True
1090,31,blue-collar,single,primary,no,-502,yes,no,unknown,29,may,76,4,-1,0,unknown,no,True
1091,50,blue-collar,married,primary,no,0,no,no,cellular,11,aug,72,5,-1,0,unknown,no,True
1092,47,technician,married,secondary,no,599,yes,no,cellular,13,aug,99,3,-1,0,unknown,no,False
1093,30,management,single,tertiary,no,-218,yes,no,cellular,27,aug,13,15,-1,0,unknown,no,False
1094,32,technician,single,tertiary,no,1012,no,no,cellular,14,apr,178,1,-1,0,unknown,no,False
1095,36,technician,married,secondary,no,300,no,no,unknown,9,jun,287,1,-1,0,unknown,no,False
1096,46,technician,married,tertiary,no,217,yes,no,cellular,14,may,141,1,346,2,other,no,False
1097,45,management,divorced,tertiary,no,2096,no,no,cellular,21,nov,127,1,100,2,failure,no,False
1098,37,technician,single,secondary,no,0,no,no,cellular,4,aug,69,2,-1,0,unknown,no,False
1099,58,housemaid,married,primary,no,5278,yes,no,unknown,4,jun,763,4,-1,0,unknown,no,True
1100,59,management,married,tertiary,no,1831,no,no,cellular,17,feb,122,1,92,1,failure,no,False
1101,28,management,married,tertiary,no,1480,yes,no,cellular,18,may,143,1,-1,0,unknown,no,False
1102,48,management,married,tertiary,no,7289,yes,no,cellular,2,feb,316,3,-1,0,unknown,no,False
1103,55,blue-collar,married,unknown,no,1665,no,no,telephone,30,jul,89,2,-1,0,unknown,no,False
1104,37,blue-collar,single,primary,no,851,yes,no,cellular,15,may,151,1,352,1,failure,no,True
1105,41,management,married,tertiary,no,2885,no,no,cellular,19,nov,40,1,-1,0,unknown,no,False
1106,35,blue-collar,married,secondary,no,137,no,yes,unknown,4,oct,5,1,808,12,failure,no,False
1107,34,blue-collar,single,secondary,no,1239,yes,no,cellular,18,jul,90,1,-1,0,unknown,no,False
1108,43,management,single,tertiary,no,146,no,no,cellular,21,nov,50,1,113,5,other,no,False
1109,59,technician,married,secondary,no,1,no,no,cellular,15,apr,159,2,378,3,failure,yes,False
1110,50,blue-collar,divorced,primary,no,-10,no,yes,cellular,10,jul,369,6,-1,0,unknown,no,True
1111,37,technician,married,secondary,no,480,no,no,cellular,22,oct,344,2,182,8,other,yes,False
1112,35,technician,married,secondary,no,2789,yes,no,cellular,4,sep,256,2,94,1,failure,no,False
1113,50,technician,single,secondary,no,3897,no,no,cellular,26,oct,298,1,-1,0,unknown,no,False
1114,36,technician,divorced,secondary,no,487,no,yes,cellular,11,aug,268,3,-1,0,unknown,no,False
1115,41,admin.,married,secondary,no,5110,yes,no,cellular,13,apr,231,1,-1,0,unknown,no,False
1116,28,management,married,tertiary,no,318,yes,no,unknown,27,may,4,4,-1,0,unknown,no,False
1117,42,technician,single,tertiary,no,-411,yes,no,cellular,12,may,78,5,292,3,failure,no,False
1118,60,retired,married,secondary,no,4820,no,no,unknown,5,jun,419,1,-1,0,unknown,no,False
1119,28,management,single,tertiary,no,4937,yes,no,telephone,13,may,421,3,-1,0,unknown,no,False
1120,48,entrepreneur,married,secondary,no,725,no,yes,cellular,10,jul,105,1,-1,0,unknown,no,False
1121,51,entrepreneur,married,tertiary,no,5403,no,no,unknown,6,jun,42,1,-1,0,unknown,no,False
1122,32,technician,married,tertiary,no,4089,no,no,cellular,26,may,114,7,287,3,failure,no,False
1123,35,technician,married,tertiary,no,188,no,no,cellular,26,aug,286,2,-1,0,unknown,no,False
1124,37,technician,married,unknown,no,189,no,no,cellular,1,oct,238,1,107,2,success,yes,False
1125,38,blue-collar,divorced,secondary,no,2998,yes,no,unknown,11,jun,91,1,-1,0,unknown,no,False
1126,77,retired,married,secondary,no,610,no,no,cellular,13,aug,766,3,-1,0,unknown,no,False
1127,32,management,single,unknown,no,787,no,no,cellular,28,jan,92,1,-1,0,unknown,no,False
1128,43,technician,divorced,secondary,no,167,no,no,cellular,4,aug,211,3,-1,0,unknown,no,False
1129,36,management,single,tertiary,no,243,yes,no,cellular,7,may,160,2,360,3,failure,no,False
1130,29,management,married,tertiary,no,877,no,no,cellular,3,feb,166,3,-1,0,unknown,no,False
1131,32,admin.,single,secondary,no,2817,yes,no,cellular,21,nov,195,1,-1,0,unknown,no,False
1132,41,management,divorced,tertiary,no,4567,yes,yes,cellular,16,jul,106,1,-1,0,unknown,no,False
1133,26,services,single,secondary,no,127,yes,yes,cellular,23,jul,85,3,-1,0,unknown,no,False
1134,34,blue-collar,married,primary,no,176,no,no,cellular,24,jul,78,1,-1,0,unknown,no,True
1135,57,retired,married,tertiary,no,0,yes,yes,unknown,28,may,648,1,-1,0,unknown,yes,False
1136,36,services,single,secondary,no,1482,yes,no,cellular,18,nov,177,2,174,1,other,no,False
1137,42,blue-collar,married,secondary,no,3052,yes,no,unknown,27,may,32,1,-1,0,unknown,no,False
1138,35,technician,divorced,secondary,no,56,no,no,cellular,29,aug,24,12,-1,0,unknown,no,False
1139,52,entrepreneur,divorced,primary,no,278,yes,no,unknown,7,may,688,2,-1,0,unknown,no,True
1140,36,management,single,tertiary,no,3875,yes,no,unknown,27,may,21,5,-1,0,unknown,no,False
1141,46,technician,married,secondary,no,-337,yes,no,unknown,27,may,112,1,-1,0,unknown,no,False
1142,60,management,divorced,tertiary,no,366,no,no,cellular,3,jun,593,1,-1,0,unknown,yes,False
1143,57,housemaid,married,primary,no,501,yes,yes,cellular,7,aug,59,2,-1,0,unknown,no,True
1144,48,management,married,tertiary,no,998,yes,no,cellular,29,jan,121,3,-1,0,unknown,no,False
1145,59,self-employed,married,primary,no,0,yes,no,telephone,28,jul,97,2,-1,0,unknown,no,True
1146,39,management,married,tertiary,no,246,no,no,cellular,11,aug,86,2,-1,0,unknown,no,False
1147,44,blue-collar,married,secondary,no,-182,yes,yes,cellular,14,may,10,10,-1,0,unknown,no,False
1148,27,management,single,tertiary,no,446,no,no,cellular,23,jun,205,3,-1,0,unknown,no,False
1149,59,retired,married,secondary,no,1173,no,no,unknown,9,jun,77,2,-1,0,unknown,no,False
1150,36,technician,divorced,secondary,no,5957,yes,no,cellular,18,nov,138,2,-1,0,unknown,no,False
1151,44,admin.,married,secondary,no,205,no,no,cellular,3,nov,289,1,-1,0,unknown,yes,False
1152,50,admin.,married,secondary,no,0,no,no,cellular,4,aug,86,4,-1,0,unknown,no,False
1153,41,management,divorced,tertiary,no,369,yes,no,telephone,22,aug,9,3,-1,0,unknown,no,False
1154,47,admin.,married,secondary,no,1934,no,yes,cellular,14,may,225,1,364,1,failure,no,False
1155,32,technician,single,tertiary,no,259,no,no,cellular,22,jul,407,4,-1,0,unknown,no,False
1156,38,blue-collar,married,secondary,no,284,yes,yes,unknown,3,jun,1030,6,-1,0,unknown,no,False
1157,55,blue-collar,married,unknown,no,23,no,no,cellular,13,aug,123,2,-1,0,unknown,no,False
1158,38,management,single,tertiary,no,1373,no,no,cellular,22,oct,119,4,-1,0,unknown,no,False
1159,31,management,single,tertiary,no,62,yes,no,cellular,18,may,175,1,293,5,failure,no,False
1160,38,blue-collar,divorced,secondary,no,157,no,no,unknown,9,jun,299,5,-1,0,unknown,no,False
1161,29,unemployed,single,tertiary,no,991,no,no,cellular,5,feb,563,1,-1,0,unknown,no,False
1162,55,services,married,secondary,no,186,yes,yes,unknown,9,may,241,1,-1,0,unknown,no,False
1163,35,unemployed,married,secondary,no,977,yes,no,cellular,4,may,52,4,91,1,other,no,False
1164,40,self-employed,single,tertiary,no,2893,no,no,cellular,2,jun,76,3,-1,0,unknown,no,False
1165,34,blue-collar,married,secondary,no,1897,yes,yes,cellular,19,nov,441,1,-1,0,unknown,no,False
1166,32,technician,single,tertiary,no,5514,no,no,cellular,22,apr,319,1,182,1,success,yes,False
1167,33,blue-collar,married,secondary,no,889,yes,no,unknown,18,sep,13,1,373,6,success,no,False
1168,33,management,married,tertiary,no,273,yes,no,unknown,16,may,803,1,-1,0,unknown,yes,False
1169,37,admin.,married,secondary,no,1193,no,no,cellular,12,may,396,2,-1,0,unknown,no,False
1170,58,management,married,tertiary,no,2729,no,no,unknown,18,jun,188,1,-1,0,unknown,no,False
1171,36,admin.,single,secondary,no,0,no,no,cellular,20,apr,637,1,-1,0,unknown,no,False
1172,42,blue-collar,married,secondary,no,230,yes,no,unknown,5,jun,175,7,-1,0,unknown,no,False
1173,34,technician,single,secondary,no,2729,yes,no,cellular,6,apr,945,1,139,1,success,no,False
1174,35,management,married,tertiary,no,317,yes,no,unknown,23,may,162,3,-1,0,unknown,no,False
1175,60,housemaid,married,primary,no,517,no,no,unknown,12,jun,1178,3,-1,0,unknown,no,True
1176,50,management,married,tertiary,no,-470,yes,no,cellular,8,may,506,2,170,3,failure,no,False
1177,28,self-employed,single,tertiary,no,4579,no,no,cellular,12,jan,409,2,-1,0,unknown,yes,False
1178,27,blue-collar,divorced,secondary,no,1,yes,no,cellular,14,jul,116,3,-1,0,unknown,no,False
1179,37,management,married,tertiary,no,5106,no,no,cellular,30,apr,244,1,-1,0,unknown,yes,False
1180,31,technician,married,tertiary,no,636,yes,no,cellular,4,may,352,4,-1,0,unknown,yes,False
